UserId;WineId;Rating
27;8637;1
27;12734;3
27;17661;4
27;16594;2
27;3465;3
27;15146;5
27;1987;1
27;842;5
27;23243;2
27;19238;1
27;15257;4
27;3410;5
27;27435;0
27;26581;0
27;30031;1
27;27895;0
27;21209;4
27;26585;2
27;30695;4
27;20614;4
27;2402;4
27;14088;3
27;5290;2
27;32508;1
27;22017;2
27;21093;2
27;28669;0
27;26360;4
27;22297;0
27;30129;2
27;20068;1
27;29454;2
27;18812;0
27;23432;0
27;9334;3
27;13893;4
27;25482;4
27;5121;4
27;11884;1
27;2402;4
27;20340;2
27;28081;2
27;20018;2
27;16278;3
27;12759;2
27;27654;0
27;10339;3
27;32411;3
27;26035;5
27;32859;5
27;32387;0
27;1273;3
27;15192;4
27;13701;5
27;29061;5
27;32414;3
27;61;3
27;6956;2
27;21159;3
27;6061;5
27;4913;1
27;5930;2
27;22185;1
27;8355;2
27;28969;4
27;26319;1
27;32477;5
27;15194;4
27;14647;1
27;3196;0
27;15141;2
27;1110;2
27;23265;3
27;6260;1
27;8759;2
27;17464;4
27;16637;5
27;1794;1
27;32178;5
27;22828;4
27;28073;2
27;6096;0
27;22;2
27;6498;0
27;23035;3
27;20110;1
27;15734;3
27;30995;1
27;598;5
27;15690;5
27;6859;1
27;22314;5
27;3595;4
27;5575;2
27;31361;3
27;1894;3
27;9183;0
27;15831;1
27;32358;3
27;6821;4
27;9256;2
27;7708;1
27;25474;0
27;17223;5
27;9572;0
27;30365;5
27;24227;4
27;31406;4
27;15510;5
27;5910;2
27;9200;5
27;28514;0
27;18296;5
27;3350;2
27;30017;5
27;198;4
27;23467;1
27;9155;3
27;22607;2
27;1483;0
28;12496;1
28;22897;4
28;11193;2
28;23646;2
28;21923;3
28;13580;4
28;20089;0
28;25395;4
28;19347;1
28;31138;4
28;4723;3
28;11787;3
28;7696;2
28;28379;0
28;21828;0
28;12107;4
28;11028;0
28;5969;4
28;27597;1
28;31330;4
28;21230;3
28;32634;3
28;20951;1
28;12443;5
28;22598;4
28;31835;4
28;12372;5
28;18904;3
28;22360;1
28;16716;1
28;147;3
28;22378;5
28;31964;2
28;10289;4
28;6492;3
28;763;2
28;13679;3
28;3061;2
28;21815;4
28;12836;3
28;19989;2
28;4426;5
28;8602;3
28;30238;0
28;28658;5
28;18834;2
28;28187;1
28;1193;5
28;25812;1
28;13691;1
28;18411;0
28;29626;1
28;11016;4
28;18158;0
28;24951;2
28;21495;3
28;14666;3
28;18358;4
28;23100;2
28;6964;4
28;7463;2
28;10211;4
28;28420;4
28;25873;3
28;19093;5
28;7873;3
28;19369;4
28;7600;4
28;2441;5
28;18937;3
28;4614;5
28;32278;5
28;7954;5
28;10597;2
28;20011;3
28;13608;2
28;22534;2
28;2582;4
28;15778;1
28;25121;1
28;1003;1
28;22655;2
28;17796;1
28;28565;0
28;6194;2
28;10741;5
28;16865;5
28;14402;5
28;26757;1
28;15534;1
28;19001;3
28;23587;3
28;29591;3
28;28145;4
28;23820;1
28;11476;2
28;2296;3
28;14059;0
28;5944;2
28;21439;2
28;17429;0
28;24119;0
28;8656;1
28;15971;0
28;3791;3
28;10035;1
28;17162;4
28;10519;5
28;4502;1
28;27792;3
28;14242;5
28;9893;5
28;13107;2
28;14672;3
28;14455;0
28;18863;3
28;19931;2
28;24547;1
28;25696;1
28;21882;5
28;24195;4
28;29190;0
28;19143;5
28;25246;2
28;28487;0
28;19849;1
28;21536;0
28;12576;1
28;25762;2
28;1087;2
28;14056;5
28;14181;2
28;16547;2
28;13393;2
28;6755;2
28;13565;0
28;17458;2
28;21952;4
28;24697;4
28;19970;5
28;20680;5
28;12200;4
28;20052;4
28;3323;0
28;21442;0
28;11737;5
28;18230;5
28;10610;0
28;5218;0
28;32677;0
28;13849;3
28;14101;4
28;17232;1
28;7636;3
28;3372;5
28;25008;4
28;11011;3
28;30398;3
28;12484;0
28;13056;1
28;22032;5
28;256;1
28;26315;4
28;26196;5
28;19347;3
28;5037;1
28;7815;2
28;18810;1
28;28539;1
28;23959;5
28;18749;1
28;15750;5
28;18055;3
28;8240;3
28;14418;5
28;6183;2
28;11433;2
28;9435;2
28;21997;5
28;27281;4
28;6391;4
28;10079;0
28;20919;1
28;12473;4
28;24186;0
28;23841;1
28;31590;3
28;21012;2
28;30357;4
28;7181;4
28;15421;4
28;6026;3
28;30224;4
28;19204;1
28;6134;2
28;10507;0
28;8267;3
28;10461;2
28;12002;2
28;17938;0
28;10431;3
28;9009;4
28;21061;2
28;2146;0
28;5412;2
28;15040;2
28;29191;5
28;2017;3
28;16612;2
28;10892;3
28;149;5
28;9991;0
28;19493;2
28;31943;1
28;12509;4
28;746;3
28;28990;4
28;20338;4
28;2496;4
28;27332;4
28;3914;3
28;16055;4
28;7155;1
28;20085;4
28;14825;0
28;4814;5
28;17513;1
28;27751;3
28;6586;0
28;13461;4
28;17183;3
28;4724;0
28;29397;0
28;11142;4
28;14169;3
28;10937;0
28;32440;3
28;3025;1
28;26051;4
28;22876;5
28;21580;4
28;20939;5
28;3198;5
28;25372;4
28;8238;4
28;13887;4
28;28955;2
28;1840;0
28;17121;1
28;10154;5
28;20219;5
28;26237;4
28;24982;3
28;22073;3
28;26642;3
28;27443;0
28;15441;4
28;2647;1
28;10843;2
28;24139;5
28;5176;2
28;20628;4
28;20764;4
28;7539;3
28;27714;1
28;6205;1
28;27270;0
28;3771;4
28;20909;1
28;3092;2
28;6114;1
28;13091;4
28;24834;3
28;30830;4
28;9814;0
28;27126;0
28;18084;1
28;24956;2
28;16339;1
28;3808;3
28;4175;5
28;5086;3
28;14531;3
28;19140;3
28;18017;3
28;18516;3
28;16446;3
28;17359;2
28;12283;2
28;24498;0
28;25596;1
28;20127;2
28;12024;4
28;9613;5
28;15225;3
28;10457;5
28;2237;0
28;2190;0
28;20844;1
28;32624;5
28;15668;5
28;32476;1
28;13630;2
28;27675;0
28;2557;1
28;16410;5
28;5585;2
28;7928;0
28;27896;2
28;32736;0
28;18748;5
28;945;4
28;26586;0
28;13016;4
28;4777;4
28;127;5
28;1287;5
28;269;4
28;23576;5
28;15536;3
28;30364;1
28;17863;1
28;21807;2
28;154;4
28;7036;2
28;9823;4
28;24482;5
28;23307;2
28;31501;0
28;22849;0
28;22085;3
28;23155;5
28;6600;3
28;2779;4
28;25784;3
28;10936;0
28;21277;0
28;17808;2
28;16769;5
28;10281;2
28;28299;3
28;14142;5
28;21037;0
28;14245;4
28;29945;0
28;31570;4
28;14847;0
28;13201;2
28;32200;4
28;22841;3
28;23557;5
28;10607;4
28;29430;0
28;4850;5
28;11865;2
28;12756;1
28;9153;5
28;6995;4
28;27633;0
28;18558;4
28;20157;1
28;31058;1
28;4706;4
28;31694;4
28;15426;5
28;20349;0
28;18559;1
28;19510;1
28;30939;2
28;28163;1
28;15673;4
28;30441;3
28;16843;3
28;2930;1
28;14054;2
28;21765;1
28;29175;3
28;7376;5
28;23645;0
28;32318;1
28;24776;1
28;32642;1
28;18358;1
28;28518;4
28;18042;0
28;23168;1
28;22071;2
28;25004;4
28;1114;2
28;6095;0
28;15304;4
28;11454;3
28;16180;0
28;31835;1
28;25933;3
28;8409;1
28;13605;2
28;1095;5
28;24981;3
28;27164;4
28;26012;3
28;1577;3
28;30760;1
28;20680;3
28;14658;5
28;30363;5
28;13734;5
28;30273;5
28;20677;4
28;19140;2
28;23584;3
28;21463;5
28;30186;3
28;26957;1
28;26689;1
28;28392;1
28;13279;5
28;10903;3
28;2257;5
28;23913;5
28;11788;5
28;4168;2
28;15196;1
28;30414;1
28;24284;0
28;6638;2
28;21873;5
28;30103;3
28;14580;3
28;24256;0
28;21146;4
28;4721;4
28;25508;2
28;24443;5
28;16625;5
28;10277;0
28;7787;5
28;1890;3
28;24743;2
28;6083;2
28;14541;4
28;30482;5
28;10089;2
28;30754;2
28;22900;0
28;1834;3
28;605;1
28;14047;0
28;1857;1
28;13684;4
28;24585;1
28;293;3
28;16927;4
28;7330;4
28;23119;2
28;30896;1
28;22122;1
28;23240;3
28;23438;4
28;21589;5
28;5436;0
28;13947;4
28;733;1
28;22580;1
28;8873;0
28;32584;3
28;2604;5
28;14856;2
28;14613;1
28;11257;1
28;18656;0
28;25201;3
28;19051;5
28;1694;2
28;28749;3
28;24103;5
28;2798;4
28;18628;2
28;15389;2
28;12327;2
28;7407;4
28;18743;2
28;29150;5
28;6227;1
28;29625;1
28;26405;3
28;2627;0
28;26506;0
28;4423;5
28;32069;2
28;9322;4
28;32421;5
28;13035;2
28;21529;2
28;17984;4
28;19605;3
28;5527;5
28;9717;0
28;21791;1
28;12523;1
29;25061;5
29;22037;0
29;13156;0
29;22618;4
29;12532;4
29;31584;5
29;26125;1
29;26062;4
29;18914;1
29;18232;4
29;16255;4
29;29849;3
29;25152;3
29;2293;2
29;17016;1
29;1191;2
29;17029;0
29;7756;0
29;31142;1
29;87;5
29;26192;1
29;16111;4
29;1311;5
29;907;1
29;11256;3
29;29894;4
29;15496;5
29;14010;5
29;6296;4
29;2321;3
29;17835;4
29;1919;4
29;1520;4
29;6553;4
29;22698;1
29;18095;3
29;30099;4
29;10024;1
29;11960;2
29;31353;0
29;9412;4
29;1949;3
29;12726;4
29;25267;2
29;7938;2
29;25069;3
29;12113;1
29;4313;4
29;15829;2
29;19997;3
29;14630;5
29;12043;4
29;813;3
29;8513;0
29;26014;0
29;1823;0
29;9119;5
29;1338;3
29;14681;2
29;13917;4
29;28922;1
29;1363;1
29;8034;1
29;8036;4
29;9245;1
29;23652;0
29;30474;1
29;28861;0
29;9842;5
29;26191;2
29;30539;2
29;23192;5
29;4643;3
29;4387;1
29;25081;3
29;28617;5
29;3879;4
29;32418;4
29;9503;1
29;532;2
29;18231;0
29;26950;3
29;17263;4
29;13546;1
29;7746;4
29;18775;5
29;31825;5
29;18928;2
29;18391;3
29;4090;5
29;21260;3
29;19346;3
29;20023;5
29;1859;1
29;20087;0
29;5544;5
29;24989;2
29;13707;2
29;27192;3
29;9319;4
29;15703;3
29;30367;3
29;4900;1
29;10620;1
29;23870;2
29;27925;2
29;10027;3
29;28314;2
29;30015;5
29;31419;1
29;17523;5
29;4430;3
29;27363;4
29;16066;4
29;15294;0
29;1279;5
29;26779;3
29;1438;4
29;2154;2
29;10801;1
29;31031;0
29;25078;1
29;1590;4
29;3435;1
29;12757;1
29;4837;5
29;19415;3
29;23408;5
29;11866;1
29;6057;1
29;10166;1
29;16762;4
29;32240;3
29;17450;5
29;3236;4
29;22311;2
29;4578;2
29;12232;5
29;19100;4
29;5249;0
29;4348;3
29;20071;0
29;1602;1
29;21697;4
29;5598;2
29;17868;3
29;9479;4
29;7781;3
29;6738;0
29;9431;5
29;3976;3
29;13127;5
29;21197;1
29;6688;2
29;25739;0
29;11899;4
29;3785;4
29;19203;0
29;12048;3
29;18217;5
29;4549;0
29;7374;2
29;25260;1
29;21390;2
29;3094;2
29;11497;3
29;11194;0
29;3639;5
29;19872;3
29;31738;1
29;15078;0
29;2430;0
29;6656;5
29;32116;5
29;12876;2
29;11952;3
29;27575;0
29;24009;2
29;13145;4
29;4588;4
29;1803;5
29;17150;2
29;381;5
29;22712;4
29;2926;0
29;21347;5
29;8609;1
29;1003;3
29;13211;3
29;22139;2
29;29971;0
29;15105;1
29;602;3
29;16207;1
29;20217;4
29;7570;3
29;17460;0
29;15911;5
29;14337;1
29;2072;4
29;17201;2
29;20628;5
29;2052;3
29;1219;0
29;9697;2
29;23677;0
29;26829;3
29;1211;2
29;17991;2
29;13011;0
29;14752;1
29;31445;2
29;15474;2
29;10041;2
29;7808;5
29;1700;3
29;25246;0
29;27761;4
29;8453;0
29;29064;0
29;3291;1
29;18018;3
29;1016;4
29;25915;4
29;15568;2
29;12278;3
29;1960;5
29;27812;4
29;1034;2
29;13173;4
29;18015;4
29;29977;1
29;10644;1
29;25984;3
29;6396;1
29;22651;4
29;16213;0
29;25308;1
29;11316;1
29;5561;2
29;23450;2
29;1952;3
29;30386;3
29;4484;4
29;405;3
29;3052;1
29;29420;0
29;4387;4
29;19301;3
29;13614;3
29;1845;5
29;14067;0
29;8612;4
29;3685;2
29;25900;0
29;11580;4
29;28994;4
29;22820;2
29;18297;2
29;5897;0
29;8153;3
29;3666;3
29;1270;3
29;193;3
29;2464;0
29;7008;2
29;29592;1
29;22603;0
29;6602;5
29;30698;0
29;12948;0
29;32165;1
29;26739;5
29;16886;5
29;14629;3
29;11363;1
29;26654;2
29;27050;3
29;26040;5
29;15498;0
29;11819;4
29;21762;1
29;12369;2
29;15644;1
29;25570;5
29;18416;2
29;32135;5
29;18930;4
29;78;4
29;21435;4
29;24576;1
29;15788;5
29;15576;3
29;16294;3
29;26570;2
29;23637;2
29;6078;2
29;4621;0
29;5700;4
29;28683;1
29;6486;1
29;21089;1
29;20628;1
29;28452;0
29;11724;1
29;2829;3
29;31827;4
29;11596;5
29;16352;1
29;25773;5
29;10197;5
29;8863;0
29;18873;3
29;2797;0
29;9923;5
29;8005;2
29;18649;2
29;30427;3
29;11452;3
29;4195;2
29;25303;1
29;25603;4
29;1463;5
29;25768;5
29;11488;3
29;29415;0
29;27745;5
29;29080;1
29;3698;5
29;2689;5
29;23797;0
29;12308;4
29;31539;3
29;1861;4
29;1220;3
29;11849;2
29;6802;3
29;30417;1
29;28682;4
29;31805;0
29;21473;3
29;14579;3
29;11761;2
29;20238;2
29;31569;0
29;12205;0
29;2867;0
29;10525;5
29;8084;2
29;4143;1
29;389;3
29;1350;0
29;6852;2
29;21960;4
29;14046;2
29;12672;4
29;1307;5
29;3405;1
29;32303;4
29;6045;3
29;30988;2
29;25638;2
29;29338;2
29;17206;4
29;27110;0
29;21601;4
29;12663;0
29;23561;1
29;16750;2
29;15879;2
29;8080;4
29;4663;4
29;1419;1
29;15537;3
29;11007;4
29;13255;4
29;19094;3
29;16561;3
29;19116;2
29;25758;0
29;328;0
29;15484;4
29;23425;0
29;18950;4
29;29770;4
29;22689;3
29;20968;3
29;16269;0
29;14560;1
29;27645;1
29;5453;1
29;20091;0
29;2596;5
29;29775;1
29;3688;0
29;3546;2
29;16823;1
29;28630;3
29;6892;2
29;9355;1
29;462;2
29;6506;0
29;1802;0
29;17078;5
29;19781;5
29;24451;1
29;32578;3
29;16318;5
29;30923;1
29;26148;2
29;1620;2
29;21924;5
29;15145;0
29;9974;2
29;26610;2
29;19754;0
29;2932;1
29;5482;2
29;241;1
29;8669;5
29;30241;5
29;17422;2
29;24249;3
29;13219;1
29;29470;4
29;32134;3
29;11650;2
29;16945;4
29;30940;1
29;29325;0
29;16129;1
29;20924;5
29;22007;5
29;10952;3
29;4271;2
29;5434;2
29;30647;2
29;16326;5
29;12651;0
29;16560;0
29;26465;4
29;21272;4
29;6518;5
29;20411;5
29;16214;3
29;17202;2
29;6443;0
29;13666;4
29;25548;4
29;6335;2
29;7234;4
29;16032;4
29;25241;5
29;27127;3
29;30080;4
29;31495;0
29;28011;2
29;29570;4
29;28774;1
29;1438;5
29;13775;0
29;2091;3
29;15569;1
29;14980;3
29;14948;0
29;3621;0
29;17756;3
29;31992;3
29;1771;4
29;25991;0
29;12467;4
29;2482;1
29;23728;4
29;6357;3
29;17257;0
29;20384;4
29;11669;2
29;23198;0
29;14826;1
29;27351;2
29;29755;5
29;30897;0
29;18636;1
29;16665;5
29;31499;4
29;24705;3
29;23344;3
29;783;5
29;27531;2
29;29072;3
29;17728;5
29;3805;2
29;7370;0
29;21036;1
29;10689;5
29;15927;2
29;10850;2
29;576;2
29;23098;1
29;13994;2
30;12168;1
30;9283;3
30;4228;2
30;3530;2
30;11355;4
30;24051;3
30;19090;2
30;16421;1
30;19069;1
30;4848;1
30;22124;0
30;12816;4
30;7593;5
30;9999;2
30;18621;1
30;6750;0
30;20141;4
30;15852;0
30;31848;5
30;8566;1
30;23430;3
30;13998;1
30;8496;1
30;2168;4
30;4089;3
30;13391;2
30;1593;3
30;21956;4
30;13489;0
30;22082;4
30;32334;2
30;11455;2
30;30566;5
30;14413;2
30;28582;3
30;23410;5
30;26341;5
30;27759;0
30;14961;0
30;29492;0
30;28212;1
30;19651;3
30;7851;2
30;28716;2
30;24256;1
30;21480;4
30;22106;5
30;13169;3
30;873;3
30;8450;2
30;32519;5
30;31138;3
30;10398;2
30;22731;1
30;25492;0
30;13102;2
30;7499;3
30;24440;5
30;8335;3
30;717;4
30;24867;3
30;12554;0
30;21816;0
30;29338;0
30;10084;3
30;4059;4
30;19219;2
30;12946;3
30;1190;4
30;4330;2
30;5775;3
30;16084;5
30;21125;5
30;19512;3
30;12236;1
30;28106;1
30;31509;2
30;26886;1
30;14006;1
30;19211;0
30;16249;1
30;20394;1
30;30392;1
30;20099;0
30;21027;2
30;2687;3
30;16986;2
30;3273;3
30;17745;1
30;11278;5
30;11175;3
30;2093;3
30;21985;0
30;13248;0
30;19824;4
30;30902;3
30;2446;4
30;12312;3
30;26700;3
30;19641;0
30;5064;0
30;11789;5
30;2500;0
30;23460;5
30;20377;2
30;27673;2
30;13117;5
30;6031;5
30;22148;1
30;31982;0
30;27870;2
30;19072;3
30;30396;4
30;11382;1
30;8487;4
30;29791;3
30;24477;3
30;943;5
30;25301;4
30;14583;5
30;30307;1
30;12122;3
30;7480;3
30;22848;5
30;11072;0
30;12509;4
30;26712;3
30;5049;2
30;19084;2
30;20524;5
30;11892;1
30;16858;0
30;15684;4
30;26591;5
30;7862;3
30;28722;3
30;7103;5
30;20174;5
30;31656;0
30;11919;5
30;2985;1
30;12913;2
30;11008;3
30;32653;1
30;8393;3
30;24535;2
30;20641;2
30;15140;0
30;25986;4
30;9201;5
30;21388;5
30;13887;5
30;80;0
30;27263;4
30;13252;0
30;709;5
30;18921;3
30;13040;2
30;23541;5
30;27700;0
30;3415;5
30;3532;1
30;27156;0
30;8662;5
30;8113;3
30;15631;5
30;1962;3
30;19953;5
30;7763;0
30;14513;2
30;16;2
30;19042;5
30;19806;0
30;26428;3
30;4233;3
30;6475;2
30;23732;1
30;10003;1
30;22227;2
30;6847;5
30;12880;3
30;15961;2
30;30982;3
30;31902;4
30;31650;3
30;14028;4
30;5449;4
30;18937;4
30;22973;0
30;18862;2
30;24091;0
30;3576;3
30;17343;0
30;18459;1
30;18698;4
30;7818;3
30;19012;4
30;28707;1
30;12699;2
30;25830;3
30;17316;2
30;11482;2
30;13287;4
30;8449;3
30;24548;3
30;24573;2
30;16100;5
30;10070;2
30;341;0
30;18895;3
30;32831;4
30;18173;1
30;17857;1
30;20933;4
30;10956;1
30;29609;1
30;30737;1
30;18756;3
30;12282;4
30;26603;5
30;20929;0
30;18444;5
30;13609;5
30;20244;5
30;25902;5
30;24687;3
30;25902;2
30;32604;4
30;19432;5
30;5583;5
30;20158;5
30;12097;4
30;19231;3
30;6078;5
30;29454;1
30;27696;4
30;6961;0
30;13015;4
30;4804;1
30;30217;0
30;1515;2
30;580;0
30;21695;3
30;30647;2
30;32078;4
30;4955;0
30;27961;0
30;5570;2
30;28263;3
30;25192;1
30;31980;2
30;6992;4
30;8702;2
30;32631;3
30;8931;3
30;18522;5
30;200;1
30;16526;0
30;30037;2
30;6868;2
30;11737;2
30;4455;2
30;27748;4
30;19579;4
30;20231;3
30;11711;3
30;13557;2
30;16202;3
30;14525;3
30;3000;5
30;28637;5
30;24100;5
30;4653;1
30;14009;5
30;8016;5
30;27848;5
30;12468;2
30;25211;4
30;23202;1
30;16006;2
30;28589;4
30;3794;4
30;3398;0
30;4444;5
30;8734;0
30;421;1
30;25729;0
30;6527;0
30;26774;2
30;24090;5
30;26241;3
30;14637;5
30;21225;3
30;14526;5
30;20610;2
30;22812;0
30;19383;1
30;15432;0
30;11093;1
30;3070;4
30;21142;2
30;29974;4
30;24929;0
30;27392;4
30;13345;1
30;17910;3
30;18584;1
30;10125;1
30;13879;4
30;864;4
30;29585;0
30;15357;1
30;8109;3
30;5998;1
30;6518;0
30;24296;1
30;28361;4
30;6233;4
30;31924;5
30;1427;5
30;24380;3
30;2962;3
30;4807;5
30;11334;4
30;19415;2
30;30855;3
30;9741;4
30;24267;3
30;16443;5
30;28216;0
30;17246;0
30;23483;4
30;27420;3
30;14524;3
30;22623;2
30;29120;2
30;32564;3
30;18998;1
30;25332;4
30;15854;3
30;13008;5
30;20008;5
30;31393;2
30;19071;0
30;23736;4
30;26649;3
30;31011;4
30;13879;1
30;19589;2
30;15154;3
30;25754;3
30;25414;4
30;14866;4
30;4809;3
30;6125;1
30;1725;3
30;16283;0
30;28125;2
30;30742;1
30;20383;0
30;14648;0
30;11237;2
30;23924;3
30;32144;1
30;2892;4
30;23929;2
30;14684;5
30;16834;4
30;9760;5
30;10535;4
30;7800;3
30;2633;5
30;15228;4
30;27425;5
30;13978;4
30;31064;5
30;6251;5
30;9562;3
30;5373;1
30;14858;4
30;22444;4
30;27212;1
30;9940;1
30;11952;3
30;26198;1
30;31196;1
30;25581;1
30;13611;1
30;9506;0
30;24788;2
30;752;4
30;17609;4
30;19826;4
30;32457;2
30;2834;0
30;25013;1
30;31478;2
30;20881;4
30;5832;5
30;11233;2
30;25614;5
30;14528;0
30;29501;5
30;1629;3
30;17334;3
30;12927;3
30;532;1
30;7613;3
30;20582;5
30;6471;1
30;31035;4
30;7932;2
30;11932;2
30;9056;1
30;28046;3
30;1773;0
30;18506;3
30;27659;4
30;7139;5
30;28229;3
30;3253;2
30;26949;5
30;23055;4
30;20089;3
30;8320;5
30;31502;5
30;1237;0
30;9470;1
30;9292;5
30;1222;0
30;3562;2
30;25626;2
30;28864;5
30;19269;4
30;25354;5
30;27473;4
30;25404;1
30;10039;0
30;5561;3
30;26511;3
30;878;5
30;21638;0
30;13062;0
30;12592;0
30;8377;0
30;2364;5
30;16154;1
30;15811;0
30;4066;3
30;21069;5
30;24773;3
30;31633;4
30;7823;4
30;12448;0
30;16806;3
30;24961;2
30;13613;3
30;9931;0
30;18715;1
30;21947;1
30;23978;0
30;25889;4
30;5114;1
30;528;1
30;15602;2
30;32787;1
30;18797;1
30;10557;1
30;16726;1
30;24107;2
30;16505;5
30;16721;3
30;28879;2
30;25287;0
30;24532;2
30;16853;5
30;13624;5
30;15007;2
30;32507;0
30;14518;4
30;26909;2
30;22818;5
30;6241;2
30;8468;5
30;127;1
30;2402;5
30;24161;0
30;31541;5
30;28841;2
30;26278;5
30;31989;5
30;23937;4
30;24078;0
30;3994;2
30;5931;0
30;14657;0
30;14031;2
30;7081;4
30;2495;5
30;25176;1
31;23048;3
31;29168;3
31;13610;1
31;23366;5
31;30857;5
31;336;5
31;9927;4
31;21834;3
31;28413;4
31;4465;2
31;13079;5
31;20985;0
31;21222;1
31;14552;5
31;16603;5
31;29843;4
31;32736;3
31;1229;0
31;15903;0
31;27712;2
31;3363;1
31;10591;0
31;21337;0
31;29175;2
31;32804;2
31;7796;1
31;27399;4
31;9188;1
31;266;4
31;10840;3
31;23723;4
31;5701;2
31;20014;4
31;17072;3
31;10575;5
31;23722;5
31;19933;0
31;31004;5
31;5318;4
31;15771;5
31;10810;0
31;19299;2
31;18563;0
31;1828;4
31;13423;3
31;14497;4
31;1967;1
31;7263;3
31;20848;4
31;24793;1
31;2616;5
31;19388;4
31;28119;5
31;13582;5
31;1042;2
31;18603;1
31;17482;0
31;18534;2
31;31193;0
31;21609;4
31;7352;0
31;1266;5
31;6772;5
31;3218;2
31;19254;5
31;29484;5
31;22700;0
31;24452;2
31;23479;1
31;5408;1
31;24592;1
31;23107;5
31;21162;4
31;24857;5
31;29376;3
31;1320;1
31;1361;0
31;310;0
31;25180;3
31;8642;1
31;23303;0
31;9179;1
31;4229;5
31;1514;2
31;28928;3
31;1843;3
31;10956;2
31;29651;2
31;19333;5
31;5821;0
31;26691;2
31;5336;5
31;10649;1
31;20881;5
31;9110;4
31;14684;5
31;30266;3
31;2212;2
31;15530;3
31;3633;1
31;25120;0
31;20907;4
31;8131;5
31;28107;2
31;10400;5
31;4904;0
31;19805;0
31;30903;2
31;24863;0
31;17987;4
31;28649;1
31;28579;1
31;351;1
31;3428;1
31;19178;3
31;32836;1
31;15356;0
31;789;1
31;32027;4
31;27375;2
31;29630;1
31;6003;1
31;2026;5
31;31791;4
31;24093;0
31;8502;4
31;30034;1
31;20154;0
31;23875;4
31;22413;2
31;31905;2
31;596;2
31;26163;2
31;32272;3
31;3809;1
31;5189;4
31;30757;0
31;31;2
31;8254;5
31;31908;0
31;26428;1
31;195;4
31;21529;0
31;31244;3
31;5061;1
31;11656;0
31;28814;0
31;17999;4
31;13730;3
31;13;5
31;31727;0
31;2451;5
31;17001;4
31;26903;5
31;14553;5
31;28026;3
31;6007;5
31;29523;3
31;18929;2
31;3392;4
31;15863;5
31;20024;4
31;20463;0
31;32278;0
31;4767;0
31;13294;1
31;31559;3
31;17923;5
31;6677;3
31;31307;3
31;30127;2
31;27021;1
31;20593;1
31;22465;1
31;21494;2
31;4229;0
31;652;5
31;24743;0
31;3457;3
31;18093;2
31;1542;0
31;27298;0
31;4560;1
31;7871;2
31;30917;2
31;9567;1
31;19423;2
31;22608;5
31;28639;4
31;26835;3
31;18638;2
31;31198;4
31;1153;2
31;11204;5
31;20572;1
31;5207;0
31;21934;2
31;1352;4
31;30254;0
31;16231;4
31;8595;1
31;28205;2
31;17148;0
31;23152;4
31;1557;4
31;31712;3
31;54;4
31;9529;2
31;4528;4
31;26932;0
31;28502;2
31;7726;5
31;13949;0
31;3625;2
31;9615;5
31;30246;4
31;25514;0
31;498;2
31;14433;2
31;32595;3
31;15860;3
31;14096;1
31;9239;5
31;23338;3
31;9231;4
31;3571;5
31;27625;3
31;12390;4
31;30970;4
31;15618;0
31;19999;0
31;3183;3
31;18289;2
31;27148;3
31;23915;2
31;3371;3
31;28273;4
31;32736;1
31;25234;3
31;9361;2
31;21357;4
31;16622;5
31;14596;4
31;941;1
31;18210;2
31;10269;5
31;23580;1
31;29880;3
31;7438;1
31;14723;1
31;4515;0
31;14293;3
31;23550;3
31;19996;1
31;19843;4
31;3406;2
31;5901;0
31;29883;4
31;22390;3
31;21141;1
31;3843;3
31;31031;4
31;25913;5
31;14999;5
31;26654;1
31;27683;4
31;32702;1
31;26711;2
31;27423;0
31;30370;3
31;23566;4
31;303;2
31;8490;3
31;21871;0
31;18952;2
31;17538;1
31;30996;0
31;31366;5
31;1287;5
31;13709;2
31;14048;2
31;19038;2
31;21809;0
31;27846;2
31;21362;3
31;19157;2
31;5221;1
31;29957;3
31;32285;1
31;12743;2
31;13706;1
31;9666;1
31;25470;5
31;15716;2
31;13332;0
31;7155;1
31;7552;3
31;12316;2
31;7539;3
31;12095;2
31;1029;5
31;10728;2
31;22216;1
31;17104;0
31;9877;4
31;15111;3
31;12358;0
31;22076;3
31;28998;5
31;9978;0
31;11214;3
31;32098;2
31;24660;0
31;29864;3
31;28114;1
31;7172;3
31;25889;5
31;10245;4
31;22014;4
31;5586;3
31;27843;4
31;185;3
31;3567;1
31;260;4
31;16554;5
31;8925;0
31;3503;1
31;14046;3
31;6427;2
31;29167;3
31;18659;2
31;13020;0
31;420;4
31;14627;1
31;14304;1
31;14374;2
31;26230;3
31;17408;3
31;17266;4
31;22519;5
31;2347;0
31;7727;0
31;14443;1
31;21369;5
31;16551;0
31;14259;3
31;30156;1
31;2688;2
31;2251;4
31;6378;1
31;25172;3
31;1003;0
31;12802;2
31;3178;5
31;5120;5
31;9067;1
31;22430;3
31;14776;3
31;29331;0
31;16300;4
31;21106;5
31;11125;5
31;25007;5
31;19389;2
31;4235;0
31;25142;5
31;29753;1
31;22335;1
31;5369;5
31;9198;2
31;19584;4
31;8940;1
31;28;3
31;2155;0
31;28510;5
31;28831;3
31;24640;5
31;28583;1
31;18481;0
31;17325;0
31;19183;5
31;18494;1
31;17885;5
31;5134;0
31;9323;4
31;2395;5
31;256;2
